level_0,course,haccuracy,latitude,longitude,speed,time,nickname,At,d,v
170,135.99773,5.365069,41.36334718,2.141422146,1.066751,2018-11-08 06:47:38,mon_0002_peu_2,1.0,1.178493982677311,1.178493982677311
171,121.41609,5.259389,41.363342116,2.141434551,1.180974,2018-11-08 06:47:39,mon_0002_peu_2,1.0,1.3348525975166035,1.3348525975166035
172,128.46896,5.216854,41.363334706,2.141447135,1.264647,2018-11-08 06:47:40,mon_0002_peu_2,1.0,1.3587818000344458,1.3587818000344458
173,142.50908,5.170991,41.363325182,2.141457336,1.321525,2018-11-08 06:47:41,mon_0002_peu_2,1.0,1.419814791636552,1.419814791636552
174,143.21815,5.137826,41.363315106,2.141467786,1.36981,2018-11-08 06:47:42,mon_0002_peu_2,1.0,1.4866032727233678,1.4866032727233678
175,136.9571,5.118032,41.363305218,2.141479775,1.401041,2018-11-08 06:47:43,mon_0002_peu_2,1.0,1.5028939644099175,1.5028939644099175
176,139.33951,5.069258,41.363294693,2.141491073,1.418083,2018-11-08 06:47:44,mon_0002_peu_2,1.0,1.4450078873515715,1.4450078873515715
177,141.20105,5.02964,41.363284209,2.141501304,1.419562,2018-11-08 06:47:45,mon_0002_peu_2,1.0,1.455492240347429,1.455492240347429
178,140.59784,4.997772,41.363273465,2.141511266,1.429178,2018-11-08 06:47:46,mon_0002_peu_2,1.0,1.465658375983777,1.465658375983777
179,142.69034,4.969151,41.363262353,2.141520712,1.437471,2018-11-08 06:47:47,mon_0002_peu_2,1.0,1.3622532282631656,1.3622532282631656
180,142.92303,4.941952,41.36325193,2.14152929,1.23051,2018-11-08 06:47:48,mon_0002_peu_2,1.0,1.287799224701406,1.287799224701406
181,141.1363,4.911119,41.363242098,2.141537445,1.08739,2018-11-08 06:47:49,mon_0002_peu_2,1.0,1.4070257386572245,1.4070257386572245
182,140.46857,4.890184,41.363231409,2.141546468,1.201538,2018-11-08 06:47:50,mon_0002_peu_2,1.0,1.486467059166577,1.486467059166577
183,144.04404,4.347337,41.363219816,2.141555337,1.281442,2018-11-08 06:47:51,mon_0002_peu_2,1.0,1.587691223917526,1.587691223917526
184,143.77489,4.278653,41.363207545,2.141565064,1.343928,2018-11-08 06:47:52,mon_0002_peu_2,1.0,1.651275070821541,1.651275070821541
185,148.73491,4.196759,41.363194305,2.141574025,1.388326,2018-11-08 06:47:53,mon_0002_peu_2,1.0,1.6724416149918238,1.6724416149918238
186,143.45702,4.111177,41.363181276,2.141584037,1.424243,2018-11-08 06:47:54,mon_0002_peu_2,1.0,1.651388937701621,1.651388937701621
187,130.64175,4.044057,41.363169813,2.141596618,1.459945,2018-11-08 06:47:55,mon_0002_peu_2,1.0,1.6214589742830114,1.6214589742830114
188,138.43755,3.995999,41.363157715,2.141607465,1.464975,2018-11-08 06:47:56,mon_0002_peu_2,1.0,1.6401295966391705,1.6401295966391705
189,135.53226,3.965107,41.363145761,2.141618978,1.458959,2018-11-08 06:47:57,mon_0002_peu_2,1.0,1.6302028792916992,1.6302028792916992
190,127.96544,3.939415,41.36313475,2.141631875,1.469485,2018-11-08 06:47:58,mon_0002_peu_2,1.0,1.6461181357812065,1.6461181357812065
191,136.02792,3.922561,41.363122559,2.141643065,1.477892,2018-11-08 06:47:59,mon_0002_peu_2,1.0,1.434119776669951,1.434119776669951
192,136.4719,3.897639,41.363111692,2.14165232,1.26094,2018-11-08 06:48:00,mon_0002_peu_2,1.0,1.289442505735477,1.289442505735477
193,136.99976,3.863851,41.363101764,2.141660304,1.108504,2018-11-08 06:48:01,mon_0002_peu_2,1.0,1.2902177638269337,1.2902177638269337
194,135.50616,3.847742,41.363092069,2.141668798,1.215906,2018-11-08 06:48:02,mon_0002_peu_2,1.0,1.4093453490540406,1.4093453490540406
195,139.65683,3.839333,41.363081166,2.141677409,1.296322,2018-11-08 06:48:03,mon_0002_peu_2,1.0,1.527813144872725,1.527813144872725
196,148.2789,3.832861,41.363068629,2.1416849,1.353555,2018-11-08 06:48:04,mon_0002_peu_2,1.0,1.6165211690059733,1.6165211690059733
197,159.79204,3.824729,41.363054561,2.141689784,1.395067,2018-11-08 06:48:05,mon_0002_peu_2,1.0,1.6862628665244184,1.6862628665244184
198,171.58046,3.804704,41.363039462,2.141691666,1.431956,2018-11-08 06:48:06,mon_0002_peu_2,1.0,1.6312631503376942,1.6312631503376942
199,151.81946,3.81145,41.363025692,2.141698408,1.456542,2018-11-08 06:48:07,mon_0002_peu_2,1.0,1.6018885571438624,1.6018885571438624
200,140.11209,3.819924,41.363013331,2.141708266,1.469517,2018-11-08 06:48:08,mon_0002_peu_2,1.0,1.550359408329651,1.550359408329651
201,144.92192,3.826373,41.363000918,2.141716726,1.462681,2018-11-08 06:48:09,mon_0002_peu_2,1.0,1.5740439281857082,1.5740439281857082
202,150.08179,3.834624,41.362987972,2.141724355,1.464894,2018-11-08 06:48:10,mon_0002_peu_2,2.0,1.5631336601721921,0.7815668300860961
203,148.39372,3.841328,41.362975453,2.141732875,1.470948,2018-11-08 06:48:12,mon_0002_peu_2,1.0,1.5107833378487414,1.5107833378487414
204,139.5626,3.844479,41.36296439,2.141743384,1.42592,2018-11-08 06:48:13,mon_0002_peu_2,1.0,1.5125270563660929,1.5125270563660929
205,152.36626,3.841825,41.362951964,2.141750757,1.401615,2018-11-08 06:48:14,mon_0002_peu_2,1.0,1.348824955486233,1.348824955486233
206,152.617,3.83565,41.362940694,2.141756735,1.210399,2018-11-08 06:48:15,mon_0002_peu_2,1.0,1.241384275003149,1.241384275003149
207,160.91135,3.820789,41.362929902,2.141760543,1.080629,2018-11-08 06:48:16,mon_0002_peu_2,1.0,1.365008036198165,1.365008036198165
208,160.83905,3.813882,41.362918123,2.141765149,1.208216,2018-11-08 06:48:17,mon_0002_peu_2,1.0,1.4798033226978655,1.4798033226978655
209,186.76819,3.785768,41.362904815,2.141765054,1.302389,2018-11-08 06:48:18,mon_0002_peu_2,1.0,1.3750425715255261,1.3750425715255261
210,186.43225,3.761714,41.362892504,2.141766607,1.155082,2018-11-08 06:48:19,mon_0002_peu_2,1.0,1.4656436159384232,1.4656436159384232
211,163.02945,3.763267,41.362880494,2.141773843,1.155281,2018-11-08 06:48:20,mon_0002_peu_2,1.0,1.7402294388942272,1.7402294388942272
212,130.80128,3.748961,41.362869618,2.141788837,1.382078,2018-11-08 06:48:21,mon_0002_peu_2,1.0,1.817345006300064,1.817345006300064
213,163.3498,3.765816,41.362854531,2.141797211,1.430651,2018-11-08 06:48:22,mon_0002_peu_2,1.0,1.8093154288830577,1.8093154288830577
214,164.48087,3.780949,41.362839395,2.141805168,1.470961,2018-11-08 06:48:23,mon_0002_peu_2,1.0,1.8034684334136681,1.8034684334136681
215,166.24266,3.796086,41.362824234,2.141812845,1.507013,2018-11-08 06:48:24,mon_0002_peu_2,1.0,1.7981945867417222,1.7981945867417222
216,153.72505,3.810151,41.362810255,2.141823678,1.519542,2018-11-08 06:48:25,mon_0002_peu_2,1.0,1.785848894295351,1.785848894295351
217,148.8443,3.81524,41.362796958,2.141835679,1.529271,2018-11-08 06:48:26,mon_0002_peu_2,1.0,1.547153825380639,1.547153825380639
218,148.69153,3.810047,41.362785472,2.141846142,1.309757,2018-11-08 06:48:27,mon_0002_peu_2,1.0,1.3426578433077212,1.3426578433077212
219,156.39978,3.800843,41.362774821,2.141853721,1.150449,2018-11-08 06:48:28,mon_0002_peu_2,1.0,1.3976200053461754,1.3976200053461754
220,149.84084,3.796627,41.362764171,2.141862615,1.259871,2018-11-08 06:48:29,mon_0002_peu_2,1.0,1.4466103585507328,1.4466103585507328
221,148.32922,3.795455,41.362753275,2.141872086,1.326105,2018-11-08 06:48:30,mon_0002_peu_2,1.0,1.4695606208393697,1.4695606208393697
222,150.90828,3.797565,41.3627419,2.141881051,1.369551,2018-11-08 06:48:31,mon_0002_peu_2,1.0,1.488275966943767,1.488275966943767
223,158.95798,3.801185,41.362729657,2.141888257,1.41005,2018-11-08 06:48:32,mon_0002_peu_2,1.0,1.575460376608074,1.575460376608074
224,158.48538,3.817459,41.362716903,2.141896479,1.440323,2018-11-08 06:48:33,mon_0002_peu_2,1.0,1.5948264100742993,1.5948264100742993
225,151.56622,3.831652,41.362704801,2.141906735,1.456644,2018-11-08 06:48:34,mon_0002_peu_2,1.0,1.549676393268383,1.549676393268383
226,149.16861,3.843333,41.362693394,2.141917403,1.461377,2018-11-08 06:48:35,mon_0002_peu_2,1.0,1.471972262178493,1.471972262178493
227,147.20801,3.852677,41.362682817,2.141928009,1.450442,2018-11-08 06:48:36,mon_0002_peu_2,1.0,1.4273827919822184,1.4273827919822184
228,139.36327,3.843454,41.36267357,2.141939872,1.443879,2018-11-08 06:48:37,mon_0002_peu_2,1.0,1.4987621882549242,1.4987621882549242
229,136.94795,3.838224,41.362664195,2.141952775,1.464138,2018-11-08 06:48:38,mon_0002_peu_2,1.0,1.4199504722602478,1.4199504722602478
230,148.57933,3.840972,41.362653654,2.141962379,1.459971,2018-11-08 06:48:39,mon_0002_peu_2,1.0,1.1407663958180285,1.1407663958180285
231,148.55318,3.832919,41.362645081,2.141969887,1.223407,2018-11-08 06:48:40,mon_0002_peu_2,1.0,1.0909560714300126,1.0909560714300126
232,157.273,3.827397,41.362636337,2.141975816,1.076736,2018-11-08 06:48:41,mon_0002_peu_2,1.0,1.2080763141019992,1.2080763141019992
233,165.0672,3.822161,41.362626101,2.141980668,1.189626,2018-11-08 06:48:42,mon_0002_peu_2,1.0,1.33603779900006,1.33603779900006
234,167.08575,3.821958,41.362614691,2.141985685,1.281084,2018-11-08 06:48:43,mon_0002_peu_2,1.0,1.4286457213089154,1.4286457213089154
235,164.19681,3.825512,41.362602688,2.141991791,1.345819,2018-11-08 06:48:44,mon_0002_peu_2,1.0,1.556413779874453,1.556413779874453
236,158.12952,3.833701,41.362590196,2.142000204,1.390091,2018-11-08 06:48:45,mon_0002_peu_2,1.0,1.6172362296796206,1.6172362296796206
237,141.9159,3.835662,41.36257903,2.142012621,1.420415,2018-11-08 06:48:46,mon_0002_peu_2,1.0,1.6548814147108322,1.6548814147108322
238,145.14146,3.843368,41.362567019,2.14202433,1.446137,2018-11-08 06:48:47,mon_0002_peu_2,1.0,1.6215515760700963,1.6215515760700963
239,154.77196,3.853324,41.362554032,2.142033168,1.454019,2018-11-08 06:48:48,mon_0002_peu_2,1.0,1.6422643101893846,1.6422643101893846
240,148.86911,3.849597,41.36254134,2.142043231,1.462051,2018-11-08 06:48:49,mon_0002_peu_2,1.0,1.6601479163169481,1.6601479163169481
241,144.64865,3.847632,41.362528989,2.142054407,1.473687,2018-11-08 06:48:50,mon_0002_peu_2,1.0,1.6434548288157464,1.6434548288157464
242,140.99368,3.842328,41.362517201,2.142066286,1.477484,2018-11-08 06:48:51,mon_0002_peu_2,1.0,1.5849671023394292,1.5849671023394292
243,152.51755,3.841679,41.362504545,2.142075023,1.475548,2018-11-08 06:48:52,mon_0002_peu_2,1.0,1.5794008763911256,1.5794008763911256
244,157.75418,3.840163,41.362491385,2.142082144,1.478595,2018-11-08 06:48:53,mon_0002_peu_2,1.0,1.4170363644391668,1.4170363644391668
245,157.86038,3.827462,41.362479472,2.142088174,1.26902,2018-11-08 06:48:54,mon_0002_peu_2,1.0,1.3001988024659905,1.3001988024659905
246,160.1716,3.809253,41.362468343,2.142092954,1.115746,2018-11-08 06:48:55,mon_0002_peu_2,1.0,1.4687180785945162,1.4687180785945162
247,166.98277,3.797776,41.362455466,2.142096872,1.260049,2018-11-08 06:48:56,mon_0002_peu_2,1.0,1.8780816559375642,1.8780816559375642
248,167.51544,3.809072,41.362438989,2.142101818,1.712994,2018-11-08 06:48:57,mon_0002_peu_2,1.0,1.895641788634038,1.895641788634038
249,167.46274,3.824349,41.362422424,2.142107186,1.777111,2018-11-08 06:48:58,mon_0002_peu_2,1.0,1.5875444165240118,1.5875444165240118
250,153.06363,3.825217,41.362409566,2.142115454,1.480571,2018-11-08 06:48:59,mon_0002_peu_2,1.0,1.5785796334587459,1.5785796334587459
251,173.45415,3.822516,41.362395511,2.142118118,1.502895,2018-11-08 06:49:00,mon_0002_peu_2,1.0,1.6090149224188872,1.6090149224188872
252,179.10345,3.818474,41.362381056,2.142119002,1.508124,2018-11-08 06:49:01,mon_0002_peu_2,1.0,1.6292875529676898,1.6292875529676898
253,180.15971,3.816836,41.36236641,2.142119585,1.497548,2018-11-08 06:49:02,mon_0002_peu_2,1.0,1.5761447506586823,1.5761447506586823
254,190.50226,3.806699,41.362352326,2.142117453,1.487776,2018-11-08 06:49:03,mon_0002_peu_2,1.0,1.480563057931802,1.480563057931802
255,203.41113,3.930645,41.362339783,2.1421115,1.487496,2018-11-08 06:49:04,mon_0002_peu_2,1.0,1.4791671889501308,1.4791671889501308
256,191.27826,4.071022,41.362326616,2.142108977,1.479868,2018-11-08 06:49:05,mon_0002_peu_2,1.0,1.5035720215051316,1.5035720215051316
257,187.73111,4.21005,41.362313136,2.142107559,1.538586,2018-11-08 06:49:06,mon_0002_peu_2,1.0,1.5398873791884975,1.5398873791884975
258,209.52707,4.311157,41.36230061,2.14209969,1.593288,2018-11-08 06:49:07,mon_0002_peu_2,1.0,1.2438027808031047,1.2438027808031047
259,209.08995,4.200797,41.362290152,2.142094402,1.334238,2018-11-08 06:49:08,mon_0002_peu_2,1.0,1.1116455286745004,1.1116455286745004
260,216.17813,4.101702,41.362280846,2.142089535,1.15822,2018-11-08 06:49:09,mon_0002_peu_2,1.0,1.2209604496433863,1.2209604496433863
261,212.25291,4.037458,41.362270341,2.142085277,1.256163,2018-11-08 06:49:10,mon_0002_peu_2,1.0,1.2970488552573183,1.2970488552573183
262,201.8865,3.990415,41.362258756,2.142083464,1.313784,2018-11-08 06:49:11,mon_0002_peu_2,1.0,1.306403378295822,1.306403378295822
263,202.92413,3.950824,41.362247092,2.142081587,1.350938,2018-11-08 06:49:12,mon_0002_peu_2,1.0,1.521818785440226,1.521818785440226
264,210.20871,3.927065,41.362233943,2.142076529,1.69972,2018-11-08 06:49:13,mon_0002_peu_2,1.0,1.5910231058783033,1.5910231058783033
265,209.5043,3.928786,41.362220141,2.142071502,1.724724,2018-11-08 06:49:14,mon_0002_peu_2,1.0,1.4859447506369519,1.4859447506369519
266,191.80377,3.929274,41.362206789,2.142072238,1.433226,2018-11-08 06:49:15,mon_0002_peu_2,1.0,1.5199585532081652,1.5199585532081652
267,176.56367,3.919759,41.362193534,2.142076688,1.438478,2018-11-08 06:49:16,mon_0002_peu_2,1.0,1.4940042471798751,1.4940042471798751
268,176.36862,3.915099,41.362180413,2.142080541,1.444795,2018-11-08 06:49:17,mon_0002_peu_2,1.0,1.5671480414841767,1.5671480414841767
269,163.09268,3.887301,41.362167155,2.142086911,1.467496,2018-11-08 06:49:18,mon_0002_peu_2,1.0,1.563312124418428,1.563312124418428
270,171.16983,3.872751,41.362153323,2.142090265,1.479914,2018-11-08 06:49:19,mon_0002_peu_2,1.0,1.562787632902928,1.562787632902928
271,184.10782,3.870715,41.362139283,2.142089415,1.495439,2018-11-08 06:49:20,mon_0002_peu_2,1.0,1.5733599694865448,1.5733599694865448
272,189.10254,3.871867,41.362125278,2.142086727,1.506716,2018-11-08 06:49:21,mon_0002_peu_2,1.0,1.5971233983689244,1.5971233983689244
273,194.31348,3.872372,41.362111345,2.142082078,1.501042,2018-11-08 06:49:22,mon_0002_peu_2,1.0,1.3940886403220378,1.3940886403220378
274,194.39609,3.863214,41.362099272,2.142077574,1.27161,2018-11-08 06:49:23,mon_0002_peu_2,1.0,1.2459193340232115,1.2459193340232115
275,187.4467,3.850151,41.362088291,2.142074605,1.117412,2018-11-08 06:49:24,mon_0002_peu_2,1.0,1.3995151175415503,1.3995151175415503
276,183.86542,3.845402,41.362075876,2.142071849,1.237553,2018-11-08 06:49:25,mon_0002_peu_2,1.0,1.5062087601957952,1.5062087601957952
277,191.7879,3.844673,41.362062818,2.14206705,1.289556,2018-11-08 06:49:26,mon_0002_peu_2,1.0,1.5099675355502447,1.5099675355502447
278,187.324,3.845307,41.362049579,2.142063024,1.31075,2018-11-08 06:49:27,mon_0002_peu_2,1.0,1.5983461830370083,1.5983461830370083
279,180.2312,3.858728,41.36203539,2.142059959,1.369991,2018-11-08 06:49:28,mon_0002_peu_2,1.0,1.540628014859143,1.540628014859143
280,154.47894,3.842551,41.362021652,2.142062355,1.424022,2018-11-08 06:49:29,mon_0002_peu_2,1.0,1.7420184809665389,1.7420184809665389
281,175.84311,3.872087,41.362006307,2.142058149,1.435957,2018-11-08 06:49:30,mon_0002_peu_2,1.0,1.850919357831416,1.850919357831416
282,189.04886,4.435058,41.361990823,2.142050009,1.447852,2018-11-08 06:49:31,mon_0002_peu_2,1.0,1.914321429805043,1.914321429805043
283,193.91272,4.509938,41.361975164,2.142040477,1.499756,2018-11-08 06:49:32,mon_0002_peu_2,1.0,1.7332063902852113,1.7332063902852113
284,194.53017,4.587559,41.361961084,2.142031568,1.311447,2018-11-08 06:49:33,mon_0002_peu_2,1.0,1.634349321171752,1.634349321171752
285,194.16614,4.661303,41.36194782,2.142023131,1.177986,2018-11-08 06:49:34,mon_0002_peu_2,1.0,1.7847841222845915,1.7847841222845915
286,198.91675,4.709379,41.361933723,2.142012905,1.307035,2018-11-08 06:49:35,mon_0002_peu_2,1.0,1.835675422238588,1.835675422238588
287,200.50955,4.73925,41.361919415,2.142001933,1.380006,2018-11-08 06:49:36,mon_0002_peu_2,1.0,1.8419889829841005,1.8419889829841005
288,198.93729,4.768388,41.361904852,2.141991414,1.42938,2018-11-08 06:49:37,mon_0002_peu_2,1.0,1.839739227025055,1.839739227025055
289,199.14603,4.786937,41.36189033,2.141980851,1.460534,2018-11-08 06:49:38,mon_0002_peu_2,1.0,1.8800686056389013,1.8800686056389013
290,207.59462,4.801182,41.361876396,2.141968091,1.484685,2018-11-08 06:49:39,mon_0002_peu_2,1.0,1.928793632176726,1.928793632176726
291,210.923,4.822599,41.361862498,2.141954262,1.511153,2018-11-08 06:49:40,mon_0002_peu_2,1.0,1.9231238937451711,1.9231238937451711
292,210.08104,4.844291,41.361848484,2.141940758,1.52268,2018-11-08 06:49:41,mon_0002_peu_2,1.0,1.932024792777355,1.932024792777355
293,215.04248,4.859039,41.361834895,2.141926332,1.523689,2018-11-08 06:49:42,mon_0002_peu_2,1.0,1.9254120923500881,1.9254120923500881
294,223.55978,4.857053,41.361822665,2.14191,1.518939,2018-11-08 06:49:43,mon_0002_peu_2,1.0,1.9427796500924601,1.9427796500924601
295,230.27051,4.861013,41.361811376,2.141892233,1.521546,2018-11-08 06:49:44,mon_0002_peu_2,1.0,1.9281058506857969,1.9281058506857969
296,230.77246,4.87107,41.361800456,2.141874287,1.523243,2018-11-08 06:49:45,mon_0002_peu_2,1.0,1.7196089748118262,1.7196089748118262
297,231.06793,4.871953,41.361791037,2.141857945,1.303342,2018-11-08 06:49:46,mon_0002_peu_2,1.0,1.732703408971233,1.732703408971233
298,223.5871,4.892189,41.361780713,2.141842394,1.31853,2018-11-08 06:49:47,mon_0002_peu_2,1.0,1.9066565085490812,1.9066565085490812
299,211.69171,4.916214,41.361767589,2.141827691,1.538218,2018-11-08 06:49:48,mon_0002_peu_2,1.0,1.7094992185676219,1.7094992185676219
300,211.98138,4.960293,41.361755675,2.141814745,1.310505,2018-11-08 06:49:49,mon_0002_peu_2,1.0,1.5387485257250633,1.5387485257250633
301,224.40976,4.980884,41.361746022,2.141801534,1.133857,2018-11-08 06:49:50,mon_0002_peu_2,1.0,1.2857542885708444,1.2857542885708444
302,185.11873,5.11923,41.361734872,2.141797453,1.214426,2018-11-08 06:49:51,mon_0002_peu_2,1.0,1.282448586992266,1.282448586992266
303,165.89435,5.208807,41.36172337,2.141798585,1.318343,2018-11-08 06:49:52,mon_0002_peu_2,1.0,1.373555726467096,1.373555726467096
304,166.2142,5.292568,41.36171106,2.141799952,1.409118,2018-11-08 06:49:53,mon_0002_peu_2,1.0,1.3196559022367063,1.3196559022367063
305,166.44531,5.475587,41.361699326,2.141802321,1.445445,2018-11-08 06:49:54,mon_0002_peu_2,1.0,1.2364666907137296,1.2364666907137296
306,166.64711,6.680299,41.361688399,2.141805068,1.421574,2018-11-08 06:49:55,mon_0002_peu_2,1.0,1.3055749754266175,1.3055749754266175
307,174.63187,6.932158,41.361676677,2.141805965,1.462936,2018-11-08 06:49:56,mon_0002_peu_2,1.0,1.4209034908145943,1.4209034908145943
308,174.64642,7.221069,41.361663945,2.141807416,1.522228,2018-11-08 06:49:57,mon_0002_peu_2,1.0,1.1889215708885879,1.1889215708885879
309,174.63466,7.517567,41.36165332,2.141809011,1.283076,2018-11-08 06:49:58,mon_0002_peu_2,1.0,1.017171984915653,1.017171984915653
310,143.80054,6.573007,41.361646255,2.141816753,1.109549,2018-11-08 06:49:59,mon_0002_peu_2,1.0,1.06881590836257,1.06881590836257
311,146.23364,6.596868,41.361638792,2.141824824,1.207856,2018-11-08 06:50:00,mon_0002_peu_2,1.0,1.2716989700833956,1.2716989700833956
312,159.69098,6.738769,41.361628317,2.14183094,1.287245,2018-11-08 06:50:01,mon_0002_peu_2,1.0,1.3157372338036912,1.3157372338036912
313,146.74219,6.626321,41.361618927,2.141840533,1.317438,2018-11-08 06:50:02,mon_0002_peu_2,1.0,1.3266579050281226,1.3266579050281226
314,168.95348,7.626699,41.361607564,2.141845379,1.370853,2018-11-08 06:50:03,mon_0002_peu_2,1.0,1.4004929135259339,1.4004929135259339
315,165.09406,7.676777,41.361595734,2.141851138,1.461813,2018-11-08 06:50:04,mon_0002_peu_2,1.0,1.5342260841049957,1.5342260841049957
316,158.64993,7.862435,41.361583194,2.141858806,1.49876,2018-11-08 06:50:05,mon_0002_peu_2,1.0,1.5761910575176827,1.5761910575176827
317,146.80582,8.187681,41.361571344,2.14186917,1.492893,2018-11-08 06:50:06,mon_0002_peu_2,1.0,1.559081149105862,1.559081149105862
318,169.53276,8.552813,41.361557661,2.141873248,1.496696,2018-11-08 06:50:07,mon_0002_peu_2,1.0,1.5444865883388943,1.5444865883388943
319,155.19028,8.94991,41.361545195,2.14188141,1.488492,2018-11-08 06:50:08,mon_0002_peu_2,1.0,1.6297100008924923,1.6297100008924923
320,153.90573,9.298344,41.361532337,2.141890782,1.501453,2018-11-08 06:50:09,mon_0002_peu_2,1.0,1.7643060603669865,1.7643060603669865
321,165.35608,9.555998,41.361517394,2.14189789,1.518913,2018-11-08 06:50:10,mon_0002_peu_2,1.0,1.678712080848578,1.678712080848578
322,199.29132,9.727411,41.361502393,2.141895625,1.537369,2018-11-08 06:50:11,mon_0002_peu_2,1.0,1.6377974028529412,1.6377974028529412
323,207.06711,9.84502,41.361488052,2.14189115,1.548606,2018-11-08 06:50:12,mon_0002_peu_2,1.0,1.5403377779208762,1.5403377779208762
324,217.27869,9.942607,41.361475443,2.141883507,1.57714,2018-11-08 06:50:13,mon_0002_peu_2,1.0,1.4696080137804934,1.4696080137804934
325,233.15852,9.970699,41.36146547,2.141871952,1.695347,2018-11-08 06:50:14,mon_0002_peu_2,1.0,1.438684058914379,1.438684058914379
326,235.64182,10.005285,41.361456242,2.141859869,1.737791,2018-11-08 06:50:15,mon_0002_peu_2,1.0,1.1820506971675109,1.1820506971675109
327,258.5309,9.743444,41.361452177,2.141846782,1.690881,2018-11-08 06:50:16,mon_0002_peu_2,1.0,0.9481711530138561,0.9481711530138561
328,257.71155,9.551723,41.361447734,2.141837085,1.42381,2018-11-08 06:50:17,mon_0002_peu_2,1.0,0.7866866773125725,0.7866866773125725
329,252.72942,9.238171,41.361442205,2.141831204,1.196839,2018-11-08 06:50:18,mon_0002_peu_2,1.0,1.0486034488744516,1.0486034488744516
330,247.67435,9.203565,41.361435968,2.14182178,1.264681,2018-11-08 06:50:19,mon_0002_peu_2,1.0,1.1454699463303537,1.1454699463303537
331,246.96729,9.319136,41.361430417,2.141810218,1.330081,2018-11-08 06:50:20,mon_0002_peu_2,1.0,1.2366536439634794,1.2366536439634794
332,234.26906,9.388098,41.361422448,2.141799882,1.38539,2018-11-08 06:50:21,mon_0002_peu_2,1.0,1.2238044880867602,1.2238044880867602
333,253.00404,9.39237,41.361417647,2.141786687,1.432193,2018-11-08 06:50:22,mon_0002_peu_2,1.0,1.1292500408298967,1.1292500408298967
334,256.36157,8.365169,41.361414125,2.141773996,1.43055,2018-11-08 06:50:23,mon_0002_peu_2,1.0,0.9214223673125818,0.9214223673125818
335,249.11739,8.332203,41.361410166,2.141764297,1.375034,2018-11-08 06:50:24,mon_0002_peu_2,1.0,0.8964684654009417,0.8964684654009417
336,251.73886,8.395683,41.361406432,2.141754777,1.355901,2018-11-08 06:50:25,mon_0002_peu_2,1.0,0.8058677916351453,0.8058677916351453
337,251.28294,8.454483,41.361402357,2.141746792,1.159376,2018-11-08 06:50:26,mon_0002_peu_2,1.0,0.8517110713253044,0.8517110713253044
338,253.96402,9.61875,41.361398405,2.14173805,0.97984,2018-11-08 06:50:27,mon_0002_peu_2,1.0,1.0503480626844413,1.0503480626844413
